date,english,german,french,italian,spanish,total,covid_period,estimated_english_calls,estimated_german_calls,estimated_french_calls,estimated_italian_calls,estimated_spanish_calls,english_weighted_calls,german_weighted_calls,french_weighted_calls,italian_weighted_calls,spanish_weighted_calls,total_weighted_calls,english_estimated_daily_volumes,german_estimated_daily_volumes,french_estimated_daily_volumes,italian_estimated_daily_volumes,spanish_estimated_daily_volumes,total_estimated_daily_volume,english_weighted_languages,german_weighted_languages,french_weighted_languages,italian_weighted_languages,spanish_weighted_languages
2022-03-24,306,204,146,141,84,881,1,18076.032,12050.687999999998,8624.511999999999,8329.152,4962.048,306.0,204.0,146.0,141.0,84.0,881.0,25459.2,16972.8,12147.2,11731.2,6988.8,73299.2,0.0001956815761959,0.0001304543841306,9.336441217190562e-05,9.016700079615542e-05,5.371651111260323e-05
2022-03-25,399,207,191,147,130,"1,074",1,23569.728,12227.904,11282.752,8683.583999999999,7679.36,399.0,207.0,191.0,147.0,130.0,888.0,33196.8,17222.4,15891.2,12230.4,10816.0,89356.8,0.0002551534277848,0.000132372830956,0.0001221411145536,9.400389444705563e-05,8.3132695769505e-05
2022-03-26,471,211,221,178,104,"1,185",1,27822.912,12464.192,13054.911999999998,10514.816,6143.487999999999,471.00000000000006,211.0,221.0,178.0,104.0,896.0,39187.2,17555.2,18387.2,14809.6,8652.800000000001,98592.0,0.0003011961515956,0.0001349307600566,0.0001413255828081,0.0001138278449767,6.6506156615604e-05
2022-03-27,311,195,179,123,96,904,1,18371.392,11519.04,10573.888,7265.856,5670.911999999999,311.0,195.0,179.0,123.0,96.0,904.0,25875.2,16224.0,14892.8,10233.6,7987.200000000001,75212.8,0.0001988789875716,0.0001246990436542,0.0001144673272518,7.865631984345473e-05,6.13902984144037e-05
2022-03-28,242,202,131,126,82,783,1,14295.424,11932.544,7738.432,7443.071999999999,4843.904,242.0,202.0,131.0,126.0,82.0,783.0,20134.4,16806.4,10899.2,10483.2,6822.400000000001,65145.6,0.0001547547105863,0.0001291754195803,8.377217804465504e-05,8.057476666890485e-05,5.243754656230316e-05
2022-03-29,219,124,114,99,61,617,1,12936.767999999998,7324.928,6734.208,5848.128,3603.392,219.0,124.0,114.0,99.0,61.0,617.0,18220.8,10316.8,9484.8,8236.800000000001,5075.2,51334.4,0.0001400466182578,7.929580211860478e-05,7.290097936710439e-05,6.330874523985382e-05,3.9008418784152345e-05
2022-03-30,318,197,194,142,104,955,1,18784.896,11637.184,11459.968,8388.224,6143.487999999999,318.0,197.0,194.0,142.0,104.0,955.0,26457.6,16390.4,16140.8,11814.4,8652.800000000001,79456.0,0.0002033553634977,0.0001259780082045,0.0001240595613791,9.080648307130546e-05,6.6506156615604e-05
2022-03-31,420,227,210,153,96,"1,106",1,24810.24,13409.344,12405.12,9038.016,5670.911999999999,420.0,227.0,210.0,153.0,96.0,953.0,34944.0,18886.4,17472.0,12729.6,7987.200000000001,92019.2,0.000268582555563,0.000145162476459,0.0001342912777815,9.784078809795588e-05,6.13902984144037e-05
2022-04-01,610,248,221,146,147,"1,372",1,36033.92,14649.856,13054.911999999998,8624.511999999999,8683.583999999999,610.0,248.00000000000003,221.0,146.0,147.0,952.0,50752.0,20633.6,18387.2,12147.2,12230.4,114150.4,0.0003900841878415,0.0001585916042372,0.0001413255828081,9.336441217190562e-05,9.400389444705563e-05
2022-04-02,542,249,265,193,142,"1,391",1,32017.024,14708.927999999998,15654.079999999998,11400.896,8388.224,542.0,249.0,265.0,193.0,142.0,951.0,45094.4,20716.8,22048.0,16057.6,11814.4,115731.2,0.0003465993931313,0.0001592310865123,0.0001694628029147,0.0001234200791039,9.080648307130546e-05
2022-04-03,363,268,188,137,106,"1,062",1,21443.136,15831.295999999998,11105.536,8092.864,6261.632,363.0,268.0,188.0,137.0,106.0,950.0,30201.6,22297.6,15641.6,11398.4,8819.2,88358.4,0.0002321320658794,0.0001713812497402,0.0001202226677282,8.760907169555526e-05,6.778512116590408e-05
2022-04-04,373,187,174,130,85,949,1,22033.856,11046.464,10278.527999999998,7679.36,5021.12,373.0,187.0,174.0,130.0,85.0,949.0,31033.6,15558.4,14476.8,10816.0,7072.0,78956.8,0.0002385268886309,0.000119583185453,0.0001112699158761,8.3132695769505e-05,5.435599338775327e-05
2022-04-05,316,155,125,119,94,809,1,18666.752,9156.16,7383.999999999999,7029.567999999999,5552.768,316.0,155.0,125.0,119.0,94.0,809.0,26291.2,12896.0,10400.0,9900.8,7820.8,67308.8,0.0002020763989474,9.911975264825596e-05,7.99352843937548e-05,7.609839074285458e-05,6.0111333864103614e-05
2022-04-06,323,161,150,107,83,824,1,19080.256,9510.592,8860.8,6320.704,4902.976,323.0,161.0,150.0,107.0,83.0,824.0,26873.6,13395.2,12480.0,8902.4,6905.6,68556.8,0.0002065527748734,0.0001029566462991,9.592234127250576e-05,6.842460344105412e-05,5.30770288374532e-05
2022-04-07,292,199,153,118,101,863,1,17249.023999999998,11755.328,9038.016,6970.495999999999,5966.272,292.0,199.0,153.0,118.0,101.0,863.0,24294.4,16556.8,12729.6,9817.6,8403.2,71801.59999999999,0.0001867288243438,0.0001272569727548,9.784078809795588e-05,7.545890846770454e-05,6.45877097901539e-05
2022-04-08,339,216,159,178,107,999,1,20025.408,12759.552,9392.448,10514.816,6320.704,339.0,216.0,159.0,178.0,107.0,999.0,28204.8,17971.2,13228.8,14809.6,8902.4,83116.8,0.0002167844912758,0.0001381281714324,0.0001016776817488,0.0001138278449767,6.842460344105412e-05
2022-04-09,385,247,215,154,111,"1,112",1,22742.72,14590.784,12700.48,9097.088,6556.991999999999,385.0,247.00000000000003,215.0,154.0,111.0,875.0,32032.0,20550.4,17888.0,12812.8,9235.2,92518.4,0.0002462006759327,0.000157952121962,0.0001374886891572,9.848027037310594e-05,7.098253254165428e-05
2022-04-10,260,136,155,105,95,751,1,15358.72,8033.791999999999,9156.16,6202.56,5611.839999999999,260.0,136.0,155.0,105.0,95.0,751.0,21632.0,11315.2,12896.0,8736.0,7904.0,62483.2,0.000166265391539,8.696958942040524e-05,9.911975264825596e-05,6.714563889075404e-05,6.075081613925365e-05
2022-04-11,326,177,137,117,81,838,1,19257.472,10455.744,8092.864,6911.423999999999,4784.831999999999,326.0,177.0,137.0,117.0,81.0,838.0,27123.2,14726.4,11398.4,9734.4,6739.2,69721.6,0.0002084712216989,0.0001131883627015,8.760907169555526e-05,7.481942619255449e-05,5.179806428715312e-05
2022-04-12,327,185,170,101,86,869,1,19316.544,10928.32,10042.24,5966.272,5080.192,327.0,185.0,170.0,101.0,86.0,869.0,27206.4,15392.0,14144.0,8403.2,7155.2,72300.8,0.000209110703974,0.0001183042209027,0.0001087119867755,6.45877097901539e-05,5.49954756629033e-05
2022-04-13,413,235,181,179,126,"1,134",1,24396.736,13881.919999999998,10692.032,10573.888,7443.071999999999,413.0,235.0,181.0,179.0,126.0,889.0,34361.6,19552.0,15059.2,14892.8,10483.2,94348.8,0.0002641061796369,0.0001502783346602,0.0001157462918021,0.0001144673272518,8.057476666890485e-05
2022-04-14,427,263,199,164,111,"1,164",1,25223.744,15535.936,11755.328,9687.808,6556.991999999999,427.0,263.0,199.0,164.0,111.0,909.0,35526.4,21881.6,16556.8,13644.8,9235.2,96844.8,0.000273058931489,0.0001681838383644,0.0001272569727548,0.0001048750931246,7.098253254165428e-05
2022-04-15,618,340,271,238,150,"1,617",1,36506.496,20084.48,16008.512,14059.136,8860.8,618.0,340.0,271.0,238.0,150.0,929.0,51417.6,28288.0,22547.2,19801.6,12480.0,134534.40000000002,0.0003952000460427,0.000217423973551,0.0001732996965656,0.0001521967814857,9.592234127250576e-05
2022-04-16,555,299,269,197,164,"1,484",1,32784.96,17662.528,15890.368,11637.184,9687.808,555.0,299.0,269.0,197.0,164.0,949.0,46176.0,24876.8,22380.8,16390.4,13644.8,123468.8,0.0003549126627082,0.0001912052002698,0.0001720207320153,0.0001259780082045,0.0001048750931246
2022-04-17,441,242,221,111,119,"1,134",1,26050.752,14295.424,13054.911999999998,6556.991999999999,7029.567999999999,441.0,242.0,221.0,111.0,119.0,969.0,36691.2,20134.4,18387.2,9235.2,9900.8,94348.8,0.0002820116833411,0.0001547547105863,0.0001413255828081,7.098253254165428e-05,7.609839074285458e-05
2022-04-18,406,193,155,142,94,990,1,23983.232,11400.896,9156.16,8388.224,5552.768,406.0,193.0,155.0,142.0,94.0,990.0,33779.200000000004,16057.6,12896.0,11814.4,7820.8,82368.0,0.0002596298037109,0.0001234200791039,9.911975264825596e-05,9.080648307130546e-05,6.0111333864103614e-05
2022-04-19,346,187,166,91,94,884,1,20438.912,11046.464,9805.952,5375.552,5552.768,346.0,187.0,166.0,91.0,94.0,884.0,28787.2,15558.4,13811.2,7571.2,7820.8,73548.8,0.0002212608672019,0.000119583185453,0.0001061540576749,5.8192887038653496e-05,6.0111333864103614e-05
2022-04-20,357,214,168,143,105,987,1,21088.704,12641.408,9924.096,8447.296,6202.56,357.0,214.0,168.0,143.0,105.0,987.0,29702.4,17804.8,13977.6,11897.6,8736.0,82118.4,0.0002282951722285,0.0001368492068821,0.0001074330222252,9.14459653464555e-05,6.714563889075404e-05
2022-04-21,335,192,156,123,97,903,1,19789.12,11341.824,9215.232,7265.856,5729.984,335.0,192.0,156.0,123.0,97.0,903.0,27872.0,15974.4,12979.2,10233.6,8070.400000000001,75129.6,0.0002142265621752,0.0001227805968288,9.9759234923406e-05,7.865631984345473e-05,6.202978068955373e-05
2022-04-22,383,262,215,171,112,"1,143",1,22624.576,15476.864,12700.48,10101.312,6616.063999999999,383.0,262.0,215.0,171.0,112.0,895.0,31865.6,21798.4,17888.0,14227.2,9318.4,95097.6,0.0002449217113824,0.0001675443560893,0.0001374886891572,0.0001093514690506,7.16220148168043e-05
2022-04-23,416,217,178,127,97,"1,035",1,24573.952,12818.624,10514.816,7502.143999999999,5729.984,416.0,217.0,178.0,127.0,97.0,888.0,34611.200000000004,18054.4,14809.6,10566.4,8070.400000000001,86112.0,0.0002660246264624,0.0001387676537075,0.0001138278449767,8.121424894405488e-05,6.202978068955373e-05
2022-04-24,356,193,125,122,85,881,1,21029.632,11400.896,7383.999999999999,7206.784,5021.12,356.0,193.0,125.0,122.0,85.0,881.0,29619.2,16057.6,10400.0,10150.4,7072.0,73299.2,0.0002276556899534,0.0001234200791039,7.99352843937548e-05,7.801683756830469e-05,5.435599338775327e-05
2022-04-25,247,162,124,93,71,697,1,14590.784,9569.664,7324.928,5493.696,4194.112,247.0,162.0,124.0,93.0,71.0,697.0,20550.4,13478.4,10316.8,7737.6,5907.2,57990.4,0.000157952121962,0.0001035961285743,7.929580211860478e-05,5.947185158895358e-05,4.540324153565273e-05
2022-04-26,254,139,117,83,75,668,1,15004.288,8211.008,6911.423999999999,4902.976,4430.4,254.0,139.0,117.0,83.0,75.0,668.0,21132.8,11564.8,9734.4,6905.6,6240.0,55577.6,0.0001624284978881,8.888803624585535e-05,7.481942619255449e-05,5.30770288374532e-05,4.7961170636252887e-05
2022-04-27,278,147,134,105,81,745,1,16422.016,8683.583999999999,7915.647999999999,6202.56,4784.831999999999,278.0,147.0,134.0,105.0,81.0,745.0,23129.6,12230.4,11148.8,8736.0,6739.2,61984.0,0.0001777760724917,9.400389444705563e-05,8.569062487010516e-05,6.714563889075404e-05,5.179806428715312e-05
2022-04-28,424,182,149,147,108,"1,010",1,25046.528,10751.104,8801.728,8683.583999999999,6379.776,424.0,182.0,149.0,147.0,108.0,770.0,35276.8,15142.4,12396.8,12230.4,8985.6,84032.00000000001,0.0002711404846636,0.0001163857740773,9.528285899735574e-05,9.400389444705563e-05,6.906408571620416e-05
2022-04-29,427,235,235,203,165,"1,265",1,25223.744,13881.919999999998,13881.919999999998,11991.616,9746.88,427.0,235.0,235.0,203.0,165.0,795.0,35526.4,19552.0,19552.0,16889.600000000002,13728.0,105248.0,0.000273058931489,0.0001502783346602,0.0001502783346602,0.0001298149018554,0.0001055145753997
2022-04-30,532,278,281,224,180,"1,495",1,31426.304,16422.016,16599.232,13232.128,10632.96,532.0,278.0,281.0,224.00000000000003,180.0,820.0,44262.4,23129.6,23379.2,18636.8,14976.0,124384.0,0.0003402045703798,0.0001777760724917,0.0001796945193171,0.0001432440296336,0.000115106809527
2022-05-01,428,299,210,151,118,"1,206",1,25282.816,17662.528,12405.12,8919.872,6970.495999999999,428.0,299.0,210.0,151.0,118.0,845.0,35609.6,24876.8,17472.0,12563.2,9817.6,100339.2,0.0002736984137642,0.0001912052002698,0.0001342912777815,9.65618235476558e-05,7.545890846770454e-05
2022-05-02,272,210,164,129,96,871,1,16067.584,12405.12,9687.808,7620.288,5670.911999999999,272.0,210.0,164.0,129.0,96.0,871.0,22630.4,17472.0,13644.8,10732.8,7987.200000000001,72467.20000000001,0.0001739391788408,0.0001342912777815,0.0001048750931246,8.249321349435496e-05,6.13902984144037e-05
2022-05-03,264,203,142,140,94,843,1,15595.007999999998,11991.616,8388.224,8270.08,5552.768,264.0,203.0,142.0,140.0,94.0,843.0,21964.8,16889.600000000002,11814.4,11648.0,7820.8,70137.6,0.0001688233206396,0.0001298149018554,9.080648307130546e-05,8.952751852100539e-05,6.0111333864103614e-05
2022-05-04,381,217,199,157,90,"1,044",1,22506.432,12818.624,11755.328,9274.304,5316.48,381.0,217.0,199.0,157.0,90.0,858.0,31699.2,18054.4,16556.8,13062.4,7488.0,86860.8,0.0002436427468321,0.0001387676537075,0.0001272569727548,0.0001003987171985,5.755340476350346e-05
2022-05-05,380,214,198,147,101,"1,040",1,22447.36,12641.408,11696.256,8683.583999999999,5966.272,380.0,214.0,198.0,147.0,101.0,873.0,31616.0,17804.8,16473.600000000002,12230.4,8403.2,86528.0,0.000243003264557,0.0001368492068821,0.0001266174904797,9.400389444705563e-05,6.45877097901539e-05
2022-05-06,444,206,246,175,112,"1,183",1,26227.968,12168.832,14531.712,10337.6,6616.063999999999,444.0,206.0,246.0,175.0,112.0,888.0,36940.8,17139.2,20467.2,14560.0,9318.4,98425.6,0.0002839301301666,0.0001317333486809,0.0001573126396869,0.0001119093981512,7.16220148168043e-05
2022-05-07,424,298,238,179,142,"1,281",1,25046.528,17603.456,14059.136,10573.888,8388.224,424.0,298.0,238.00000000000003,179.0,142.0,903.0,35276.8,24793.6,19801.6,14892.8,11814.4,106579.2,0.0002711404846636,0.0001905657179947,0.0001521967814857,0.0001144673272518,9.080648307130546e-05
2022-05-08,352,183,162,143,79,919,1,20793.344,10810.176,9569.664,8447.296,4666.688,352.0,183.0,162.0,143.0,79.0,919.0,29286.4,15225.6,13478.4,11897.6,6572.8,76460.8,0.0002250977608528,0.0001170252563524,0.0001035961285743,9.14459653464555e-05,5.051909973685304e-05
2022-05-09,451,188,176,125,0,940,1,26641.472,11105.536,10396.672,7383.999999999999,0.0,451.0,188.0,176.0,125.0,0.0,940.0,37523.2,15641.6,14643.2,10400.0,0.0,78208.0,0.0002884065060926,0.0001202226677282,0.0001125488804264,7.99352843937548e-05,0.0
2022-05-10,329,139,148,100,72,788,1,19434.688,8211.008,8742.655999999999,5907.2,4253.183999999999,329.0,139.0,148.0,100.0,72.0,788.0,27372.8,11564.8,12313.6,8320.0,5990.400000000001,65561.59999999999,0.0002103896685243,8.888803624585535e-05,9.46433767222057e-05,6.394822751500384e-05,4.6042723810802775e-05
2022-05-11,346,217,180,134,98,975,1,20438.912,12818.624,10632.96,7915.647999999999,5789.056,346.0,217.0,180.0,134.0,98.0,975.0,28787.2,18054.4,14976.0,11148.8,8153.6,81120.00000000001,0.0002212608672019,0.0001387676537075,0.000115106809527,8.569062487010516e-05,6.266926296470377e-05
2022-05-12,305,185,187,140,92,909,1,18016.96,10928.32,11046.464,8270.08,5434.624,305.0,185.0,187.0,140.0,92.0,909.0,25376.0,15392.0,15558.4,11648.0,7654.400000000001,75628.79999999999,0.0001950420939207,0.0001183042209027,0.000119583185453,8.952751852100539e-05,5.883236931380354e-05
2022-05-13,549,220,221,187,0,"1,177",1,32430.528,12995.839999999998,13054.911999999998,11046.464,0.0,549.0,220.0,221.0,187.0,0.0,891.0,45676.8,18304.0,18387.2,15558.4,0.0,97926.4,0.0003510757690573,0.000140686100533,0.0001413255828081,0.000119583185453,0.0
2022-05-14,478,316,212,175,126,"1,307",1,28236.416,18666.752,12523.264,10337.6,7443.071999999999,478.00000000000006,316.0,212.0,175.0,126.0,873.0,39769.6,26291.2,17638.4,14560.0,10483.2,108742.4,0.0003056725275217,0.0002020763989474,0.0001355702423318,0.0001119093981512,8.057476666890485e-05
2022-05-15,336,189,135,119,76,855,1,19848.192,11164.607999999998,7974.719999999999,7029.567999999999,4489.472,336.0,189.0,135.0,119.0,76.0,855.0,27955.2,15724.8,11232.0,9900.8,6323.2,71136.0,0.0002148660444504,0.0001208621500033,8.633010714525519e-05,7.609839074285458e-05,4.860065291140293e-05
2022-05-16,278,165,150,103,85,781,1,16422.016,9746.88,8860.8,6084.415999999999,5021.12,278.0,165.0,150.0,103.0,85.0,781.0,23129.6,13728.0,12480.0,8569.6,7072.0,64979.2,0.0001777760724917,0.0001055145753997,9.592234127250576e-05,6.586667434045397e-05,5.435599338775327e-05
2022-05-17,242,147,120,98,71,678,1,14295.424,8683.583999999999,7088.639999999999,5789.056,4194.112,242.0,147.0,120.0,98.0,71.0,678.0,20134.4,12230.4,9984.0,8153.6,5907.2,56409.6,0.0001547547105863,9.400389444705563e-05,7.673787301800462e-05,6.266926296470377e-05,4.540324153565273e-05
2022-05-18,307,179,184,136,101,907,1,18135.104,10573.888,10869.248,8033.791999999999,5966.272,307.0,179.0,184.0,136.0,101.0,907.0,25542.4,14892.8,15308.8,11315.2,8403.2,75462.40000000001,0.000196321058471,0.0001144673272518,0.0001176647386276,8.696958942040524e-05,6.45877097901539e-05
2022-05-19,312,232,185,146,111,986,1,18430.464,13704.704,10928.32,8624.511999999999,6556.991999999999,312.0,232.0,185.0,146.0,111.0,986.0,25958.4,19302.4,15392.0,12147.2,9235.2,82035.2,0.0001995184698468,0.0001483598878348,0.0001183042209027,9.336441217190562e-05,7.098253254165428e-05
2022-05-20,448,221,188,123,97,"1,077",1,26464.256,13054.911999999998,11105.536,7265.856,5729.984,448.0,221.0,188.0,123.0,97.0,950.0,37273.6,18387.2,15641.6,10233.6,8070.400000000001,89606.40000000001,0.0002864880592672,0.0001413255828081,0.0001202226677282,7.865631984345473e-05,6.202978068955373e-05
2022-05-21,417,277,229,158,115,"1,196",1,24633.024,16362.944,13527.488,9333.376,6793.28,417.0,277.0,229.0,158.0,115.0,915.0,34694.4,23046.4,19052.8,13145.6,9568.0,99507.2,0.0002666641087375,0.0001771365902165,0.0001464414410093,0.0001010381994737,7.354046164225442e-05
2022-05-22,354,174,142,113,97,880,1,20911.488,10278.527999999998,8388.224,6675.136,5729.984,354.0,174.0,142.0,113.0,97.0,880.0,29452.8,14476.8,11814.4,9401.6,8070.400000000001,73216.0,0.0002263767254031,0.0001112699158761,9.080648307130546e-05,7.226149709195434e-05,6.202978068955373e-05
2022-05-23,268,159,131,119,76,753,1,15831.295999999998,9392.448,7738.432,7029.567999999999,4489.472,268.0,159.0,131.0,119.0,76.0,753.0,22297.6,13228.8,10899.2,9900.8,6323.2,62649.600000000006,0.0001713812497402,0.0001016776817488,8.377217804465504e-05,7.609839074285458e-05,4.860065291140293e-05
2022-05-24,372,172,138,116,93,891,1,21974.784,10160.384,8151.936,6852.352,5493.696,372.0,172.0,138.0,116.0,93.0,891.0,30950.4,14310.4,11481.6,9651.2,7737.6,74131.20000000001,0.0002378874063558,0.0001099909513258,8.824855397070531e-05,7.417994391740447e-05,5.947185158895358e-05
2022-05-25,442,228,187,116,81,"1,054",1,26109.824,13468.416,11046.464,6852.352,4784.831999999999,442.0,228.0,187.0,116.0,81.0,877.0,36774.4,18969.6,15558.4,9651.2,6739.2,87692.79999999999,0.0002826511656163,0.0001458019587342,0.000119583185453,7.417994391740447e-05,5.179806428715312e-05
2022-05-26,425,269,207,149,104,"1,154",1,25105.6,15890.368,12227.904,8801.728,6143.487999999999,425.0,269.0,207.0,149.0,104.0,864.0,35360.0,22380.8,17222.4,12396.8,8652.800000000001,96012.80000000002,0.0002717799669387,0.0001720207320153,0.000132372830956,9.528285899735574e-05,6.6506156615604e-05
2022-05-27,509,270,221,185,151,"1,336",1,30067.648,15949.44,13054.911999999998,10928.32,8919.872,509.00000000000006,270.0,221.0,185.0,151.0,850.0,42348.8,22464.0,18387.2,15392.0,12563.2,111155.2,0.0003254964780513,0.0001726602142905,0.0001413255828081,0.0001183042209027,9.65618235476558e-05
2022-05-28,519,343,252,200,117,"1,431",1,30658.368,20261.696,14886.143999999998,11814.4,6911.423999999999,519.0,343.0,252.0,200.0,117.0,837.0,43180.8,28537.6,20966.4,16640.0,9734.4,119059.2,0.0003318913008028,0.0002193424203764,0.0001611495333378,0.00012789645503,7.481942619255449e-05
2022-05-29,479,293,205,162,117,"1,256",1,28295.488,17308.095999999998,12109.759999999998,9569.664,6911.423999999999,479.0,293.0,205.0,162.0,117.0,823.0,39852.8,24377.6,17056.0,13478.4,9734.4,104499.2,0.0003063120097968,0.0001873683066189,0.0001310938664057,0.0001035961285743,7.481942619255449e-05
2022-05-30,258,194,158,127,73,810,1,15240.576,11459.968,9333.376,7502.143999999999,4312.255999999999,258.0,194.0,158.0,127.0,73.0,810.0,21465.6,16140.8,13145.6,10566.4,6073.6,67392.0,0.0001649864269887,0.0001240595613791,0.0001010381994737,8.121424894405488e-05,4.668220608595281e-05
2022-05-31,241,149,143,102,71,706,1,14236.352,8801.728,8447.296,6025.343999999999,4194.112,241.0,149.0,143.0,102.0,71.0,706.0,20051.2,12396.8,11897.6,8486.4,5907.2,58739.2,0.0001541152283111,9.528285899735574e-05,9.14459653464555e-05,6.522719206530392e-05,4.540324153565273e-05
2022-06-01,371,232,169,136,90,998,1,21915.712,13704.704,9983.168,8033.791999999999,5316.48,371.0,232.0,169.0,136.0,90.0,998.0,30867.2,19302.4,14060.8,11315.2,7488.0,83033.6,0.0002372479240806,0.0001483598878348,0.0001080725045003,8.696958942040524e-05,5.755340476350346e-05
2022-06-02,473,261,190,147,119,"1,190",1,27941.056,15417.792,11223.679999999998,8683.583999999999,7029.567999999999,473.0,261.0,190.0,147.0,119.0,994.0,39353.6,21715.2,15808.0,12230.4,9900.8,99008.0,0.0003024751161459,0.0001669048738141,0.0001215016322785,9.400389444705563e-05,7.609839074285458e-05
2022-06-03,683,368,313,224,152,"1,740",1,40346.176,21738.496,18489.536,13232.128,8978.944,683.0,368.0,313.0,224.0,152.0,990.0,56825.6,30617.6,26041.6,18636.8,12646.4,144768.0,0.0004367663939274,0.0002353294772552,0.0002001579521219,0.0001432440296336,9.720130582280583e-05
2022-06-04,604,382,312,245,148,"1,691",1,35679.488,22565.504,18430.464,14472.64,8742.655999999999,604.0,382.0,312.0,245.0,148.0,986.0,50252.8,31782.4,25958.4,20384.0,12313.6,140691.2,0.0003862472941906,0.0002442822291073,0.0001995184698468,0.0001566731574117,9.46433767222057e-05
2022-06-05,504,238,311,242,142,"1,437",1,29772.288,14059.136,18371.392,14295.424,8388.224,504.00000000000006,238.0,311.0,242.0,142.0,982.0,41932.8,19801.6,25875.2,20134.4,11814.4,119558.4,0.0003222990666756,0.0001521967814857,0.0001988789875716,0.0001547547105863,9.080648307130546e-05
2022-06-06,405,216,180,146,107,"1,054",1,23924.16,12759.552,10632.96,8624.511999999999,6320.704,405.0,216.0,180.0,146.0,107.0,978.0,33696.0,17971.2,14976.0,12147.2,8902.4,87692.79999999999,0.0002589903214357,0.0001381281714324,0.000115106809527,9.336441217190562e-05,6.842460344105412e-05
2022-06-07,397,191,206,108,115,"1,017",1,23451.584,11282.752,12168.832,6379.776,6793.28,397.0,191.0,206.0,108.0,115.0,974.0,33030.4,15891.2,17139.2,8985.6,9568.0,84614.40000000001,0.0002538744632345,0.0001221411145536,0.0001317333486809,6.906408571620416e-05,7.354046164225442e-05
2022-06-08,448,272,186,173,134,"1,213",1,26464.256,16067.584,10987.392,10219.456,7915.647999999999,448.0,272.0,186.0,173.0,134.0,970.0,37273.6,22630.4,15475.2,14393.6,11148.8,100921.6,0.0002864880592672,0.0001739391788408,0.0001189437031779,0.0001106304336009,8.569062487010516e-05
2022-06-09,372,257,203,144,101,"1,077",1,21974.784,15181.504,11991.616,8506.367999999999,5966.272,372.0,257.0,203.0,144.0,101.0,966.0,30950.4,21382.4,16889.600000000002,11980.8,8403.2,89606.40000000001,0.0002378874063558,0.0001643469447135,0.0001298149018554,9.208544762160556e-05,6.45877097901539e-05
2022-06-10,455,366,242,196,106,"1,365",1,26877.76,21620.352,14295.424,11578.112,6261.632,455.0,366.0,242.0,196.0,106.0,962.0,37856.0,30451.2,20134.4,16307.2,8819.2,113568.0,0.0002909644351932,0.0002340505127049,0.0001547547105863,0.0001253385259294,6.778512116590408e-05
2022-06-11,434,289,187,179,113,"1,202",1,25637.248,17071.807999999997,11046.464,10573.888,6675.136,434.0,289.0,187.0,179.0,113.0,958.0,36108.8,24044.8,15558.4,14892.8,9401.6,100006.4,0.0002775353074151,0.0001848103775183,0.000119583185453,0.0001144673272518,7.226149709195434e-05
2022-06-12,334,251,185,138,95,"1,003",1,19730.048,14827.071999999998,10928.32,8151.936,5611.839999999999,334.0,251.0,185.0,138.0,95.0,954.0,27788.8,20883.2,15392.0,11481.6,7904.0,83449.6,0.0002135870799001,0.0001605100510626,0.0001183042209027,8.824855397070531e-05,6.075081613925365e-05
2022-06-13,369,225,198,137,97,"1,026",1,21797.568,13291.2,11696.256,8092.864,5729.984,369.0,225.0,198.0,137.0,97.0,950.0,30700.8,18720.0,16473.600000000002,11398.4,8070.400000000001,85363.2,0.0002359689595303,0.0001438835119087,0.0001266174904797,8.760907169555526e-05,6.202978068955373e-05
2022-06-14,392,201,181,142,103,"1,019",1,23156.224,11873.472,10692.032,8388.224,6084.415999999999,392.0,201.0,181.0,142.0,103.0,946.0,32614.4,16723.2,15059.2,11814.4,8569.6,84780.8,0.0002506770518588,0.0001285359373051,0.0001157462918021,9.080648307130546e-05,6.586667434045397e-05
2022-06-15,462,235,219,173,112,"1,201",1,27291.264,13881.919999999998,12936.767999999998,10219.456,6616.063999999999,462.0,235.0,219.0,173.0,112.0,942.0,38438.4,19552.0,18220.8,14393.6,9318.4,99923.2,0.0002954408111193,0.0001502783346602,0.0001400466182578,0.0001106304336009,7.16220148168043e-05
2022-06-16,441,213,253,148,162,"1,217",1,26050.752,12582.336,14945.216,8742.655999999999,9569.664,441.0,213.0,253.00000000000003,148.0,162.0,938.0,36691.2,17721.600000000002,21049.6,12313.6,13478.4,101254.4,0.0002820116833411,0.0001362097246069,0.0001617890156129,9.46433767222057e-05,0.0001035961285743
2022-06-17,693,301,295,206,170,"1,665",1,40936.89599999999,17780.672,17426.239999999998,12168.832,10042.24,693.0,301.0,295.0,206.0,170.0,934.0,57657.6,25043.2,24544.0,17139.2,14144.0,138528.0,0.0004431612166789,0.0001924841648201,0.0001886472711692,0.0001317333486809,0.0001087119867755
2022-06-18,633,334,272,196,147,"1,582",1,37392.576,19730.048,16067.584,11578.112,8683.583999999999,633.0,334.0,272.0,196.0,147.0,930.0,52665.6,27788.8,22630.4,16307.2,12230.4,131622.4,0.0004047922801699,0.0002135870799001,0.0001739391788408,0.0001253385259294,9.400389444705563e-05
2022-06-19,441,319,250,168,121,"1,299",1,26050.752,18843.968,14767.999999999998,9924.096,7147.712,441.0,319.0,250.0,168.0,121.0,926.0,36691.2,26540.8,20800.0,13977.6,10067.2,108076.8,0.0002820116833411,0.0002039948457728,0.0001598705687875,0.0001074330222252,7.737735529315465e-05
